Data,9,record,timestamp,"1014531624",s,distance,"8859.85",m,accumulated_power,"196665",watts,speed,"8.855",m/s,power,"174",watts,heart_rate,"166",bpm,cadence,"73",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"83.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.855",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531625",s,distance,"8868.7",m,accumulated_power,"196835",watts,speed,"8.855",m/s,power,"170",watts,heart_rate,"166",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"80.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"24.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.855",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"1014531626",,unknown,"2",,unknown,"2",,unknown,"4",,unknown,"3",,unknown,"5",,unknown,"4",,unknown,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,record,timestamp,"1014531626",s,distance,"8876.97",m,accumulated_power,"197011",watts,speed,"8.267",m/s,power,"176",watts,unknown,"3634",,heart_rate,"166",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"83.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"26.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.267",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,record,timestamp,"1014531627",s,distance,"8885.24",m,accumulated_power,"197185",watts,speed,"8.267",m/s,power,"174",watts,unknown,"3634",,heart_rate,"166",bpm,cadence,"70",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"84.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"24.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.267",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"1014531627",,unknown,"3800",,unknown,"-24",,unknown,"41",,unknown,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,record,timestamp,"1014531628",s,distance,"8893.46",m,accumulated_power,"197361",watts,speed,"8.22",m/s,power,"176",watts,unknown,"3634",,heart_rate,"166",bpm,cadence,"69",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"85.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"26.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.22",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,record,timestamp,"1014531629",s,distance,"8901.55",m,accumulated_power,"197524",watts,speed,"8.099",m/s,power,"163",watts,unknown,"3634",,heart_rate,"166",bpm,cadence,"69",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"82.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"24.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.099",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,4,record,timestamp,"1014531630",s,distance,"8909.76",m,accumulated_power,"197726",watts,speed,"8.202",m/s,power,"202",watts,unknown,"3634",,heart_rate,"166",bpm,cadence,"69",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"87.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"27.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.202",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"1014531631",,unknown,"2",,unknown,"2",,unknown,"4",,unknown,"3",,unknown,"5",,unknown,"4",,unknown,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531631",s,distance,"8917.96",m,accumulated_power,"197925",watts,speed,"8.202",m/s,power,"199",watts,heart_rate,"166",bpm,cadence,"68",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"86.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.202",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531632",s,distance,"8926.32",m,accumulated_power,"198123",watts,speed,"8.36",m/s,power,"198",watts,heart_rate,"166",bpm,cadence,"68",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"87.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"26.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531633",s,distance,"8934.72",m,accumulated_power,"198327",watts,speed,"8.388",m/s,power,"204",watts,heart_rate,"165",bpm,cadence,"69",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"88.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"27.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.388",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531634",s,distance,"8943.1",m,accumulated_power,"198534",watts,speed,"8.388",m/s,power,"207",watts,heart_rate,"165",bpm,cadence,"70",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"87.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"26.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.388",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531635",s,distance,"8951.53",m,accumulated_power,"198735",watts,speed,"8.426",m/s,power,"201",watts,heart_rate,"165",bpm,cadence,"70",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"85.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.426",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531636",s,distance,"8959.95",m,accumulated_power,"198927",watts,speed,"8.426",m/s,power,"192",watts,heart_rate,"165",bpm,cadence,"70",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"86.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"26.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.426",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531637",s,distance,"8968.27",m,accumulated_power,"199131",watts,speed,"8.323",m/s,power,"204",watts,heart_rate,"164",bpm,cadence,"69",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"88.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"27.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.323",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531638",s,distance,"8976.68",m,accumulated_power,"199331",watts,speed,"8.407",m/s,power,"200",watts,heart_rate,"164",bpm,cadence,"70",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"88.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"27.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.407",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531639",s,distance,"8985.2",m,accumulated_power,"199542",watts,speed,"8.519",m/s,power,"211",watts,heart_rate,"164",bpm,cadence,"70",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"88.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"27.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.519",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531640",s,distance,"8993.75",m,accumulated_power,"199738",watts,speed,"8.556",m/s,power,"196",watts,heart_rate,"164",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"84.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.556",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531641",s,distance,"9002.31",m,accumulated_power,"199738",watts,speed,"8.556",m/s,power,"196",watts,heart_rate,"164",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"89.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"28.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.556",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531642",s,distance,"9010.76",m,accumulated_power,"200130",watts,speed,"8.454",m/s,power,"196",watts,heart_rate,"163",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"83.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.454",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531643",s,distance,"9019.19",m,accumulated_power,"200334",watts,speed,"8.426",m/s,power,"204",watts,heart_rate,"164",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"86.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"26.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.426",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531644",s,distance,"9027.78",m,accumulated_power,"200552",watts,speed,"8.594",m/s,power,"218",watts,heart_rate,"163",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"90.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"29.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.594",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531645",s,distance,"9036.34",m,accumulated_power,"200752",watts,speed,"8.556",m/s,power,"200",watts,heart_rate,"163",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"90.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"29.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.556",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531646",s,distance,"9044.9",m,accumulated_power,"200939",watts,speed,"8.556",m/s,power,"187",watts,heart_rate,"163",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"87.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"26.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.556",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531647",s,distance,"9053.43",m,accumulated_power,"201140",watts,speed,"8.538",m/s,power,"201",watts,heart_rate,"163",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"84.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.538",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531648",s,distance,"9061.92",m,accumulated_power,"201328",watts,speed,"8.491",m/s,power,"188",watts,heart_rate,"163",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"89.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"28.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.491",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531649",s,distance,"9070.47",m,accumulated_power,"201545",watts,speed,"8.538",m/s,power,"217",watts,heart_rate,"161",bpm,cadence,"72",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"89.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"28.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.538",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531650",s,distance,"9079.01",m,accumulated_power,"201545",watts,speed,"8.538",m/s,power,"201",watts,heart_rate,"161",bpm,cadence,"72",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"84.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.538",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531651",s,distance,"9087.47",m,accumulated_power,"201947",watts,speed,"8.472",m/s,power,"201",watts,heart_rate,"161",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"84.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.472",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531652",s,distance,"9095.94",m,accumulated_power,"202149",watts,speed,"8.472",m/s,power,"202",watts,heart_rate,"161",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"87.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.472",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531653",s,distance,"9104.42",m,accumulated_power,"202341",watts,speed,"8.472",m/s,power,"192",watts,heart_rate,"161",bpm,cadence,"72",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"82.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.472",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531654",s,distance,"9113.01",m,accumulated_power,"202524",watts,speed,"8.594",m/s,power,"183",watts,heart_rate,"161",bpm,cadence,"72",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"84.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"24.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.594",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531655",s,distance,"9121.6",m,accumulated_power,"202726",watts,speed,"8.594",m/s,power,"202",watts,heart_rate,"161",bpm,cadence,"72",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"86.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"26.5",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.594",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531656",s,distance,"9130.14",m,accumulated_power,"202907",watts,speed,"8.538",m/s,power,"181",watts,heart_rate,"161",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"86.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"26.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.538",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531657",s,distance,"9138.73",m,accumulated_power,"203097",watts,speed,"8.594",m/s,power,"190",watts,heart_rate,"161",bpm,cadence,"72",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"86.5",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"26.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.594",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531658",s,distance,"9147.33",m,accumulated_power,"203291",watts,speed,"8.594",m/s,power,"194",watts,heart_rate,"161",bpm,cadence,"71",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"85.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"25.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.594",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1014531659",s,distance,"9155.97",m,accumulated_power,"203492",watts,speed,"8.64",m/s,power,"201",watts,heart_rate,"161",bpm,cadence,"72",rpm,resistance,"0",,temperature,"19",C,left_torque_effectiveness,"90.0",percent,right_torque_effectiveness,"0.0",percent,left_pedal_smoothness,"27.0",percent,right_pedal_smoothness,"0.0",percent,fractional_cadence,"0.0",rpm,unknown,"1",,enhanced_speed,"8.64",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
